7.49080925e-05 9.34237732e+12
7.51918352e-05 9.34370532e+12
7.54755780e-05 9.34505886e+12
7.57593208e-05 9.34644711e+12
7.60430636e-05 9.34787567e+12
7.63268063e-05 9.34935398e+12
7.66105491e-05 9.35088700e+12
7.68942919e-05 9.35247949e+12
7.71780346e-05 9.35413585e+12
7.74617774e-05 9.35586541e+12
7.77455202e-05 9.35766544e+12
7.80292630e-05 9.35954210e+12
7.83130057e-05 9.36150998e+12
7.85967485e-05 9.36356970e+12
7.88804913e-05 9.36572247e+12
7.91642341e-05 9.36796935e+12
7.94479768e-05 9.37031141e+12
7.97317196e-05 9.37275437e+12
8.00154624e-05 9.37530662e+12
8.02992052e-05 9.37797303e+12
8.05829479e-05 9.38075432e+12
8.08666907e-05 9.38365326e+12
8.11504335e-05 9.38667180e+12
8.14341763e-05 9.38981525e+12
8.17179190e-05 9.39308780e+12
8.20016618e-05 9.39649408e+12
8.22854046e-05 9.40004301e+12
8.25691474e-05 9.40373924e+12
8.28528901e-05 9.40758577e+12
8.31366329e-05 9.41158125e+12
8.34203757e-05 9.41572617e+12
8.37041185e-05 9.42001876e+12
8.39878612e-05 9.42447126e+12
8.42716040e-05 9.42908163e+12
8.45553468e-05 9.43384590e+12
8.48390896e-05 9.43877681e+12
8.51228323e-05 9.44387172e+12
8.54065751e-05 9.44913651e+12
8.56903179e-05 9.45456910e+12
8.59740607e-05 9.46016685e+12
8.62578034e-05 9.46593366e+12
8.65415462e-05 9.47187428e+12
8.68252890e-05 9.47798670e+12
8.71090318e-05 9.48427265e+12
8.73927745e-05 9.49073206e+12
8.76765173e-05 9.49736625e+12
8.79602601e-05 9.50417626e+12
8.82440029e-05 9.51116267e+12
8.85277456e-05 9.51831714e+12
8.88114884e-05 9.52564601e+12
8.90952312e-05 9.53315159e+12
8.93789739e-05 9.54083185e+12
8.96627167e-05 9.54868080e+12
8.99464595e-05 9.55669418e+12
9.02302023e-05 9.56486508e+12
9.05139450e-05 9.57319292e+12
9.07976878e-05 9.58167737e+12
9.10814306e-05 9.59031667e+12
9.13651734e-05 9.59911337e+12
9.16489161e-05 9.60806608e+12
9.19326589e-05 9.61716906e+12
9.22164017e-05 9.62641866e+12
